session_id,empathy_score,normalized_score,empathy_scale_1_5
101,0.2854274170308648,14.297442254935378,1.571897690197415
102,0.2749229570167018,8.05927118176676,1.3223708472706703
103,0.2721467945612311,6.410621341528986,1.2564248536611595
104,0.261351945436674,0.0,1.0
105,0.3490660193061723,52.089816857290025,3.083592674291601
106,0.3768139909519784,68.56820735300194,3.7427282941200777
107,0.2750461570135341,8.132434643326663,1.3252973857330665
108,0.28278190359364697,12.726379546763772,1.5090551818705509
109,0.2955126586872656,20.28665661550689,1.8114662646202757
110,0.38132243591357795,71.24558923712577,3.849823569485031
111,0.3176997254698703,33.46265214646159,2.3385060858584636
112,0.31538130190857677,32.08583479688685,2.283433391875474
113,0.26885216126052436,4.454072777827849,1.178162911113114
114,0.3440754552419268,49.126124069426936,2.9650449627770774
115,0.2946862715653011,19.79589895328269,1.7918359581313077
116,0.34033089830970664,46.90238418133047,2.876095367253219
119,0.30098373799235695,23.535707838893497,1.9414283135557397
120,0.3030167928471366,24.74305633354737,1.9897222533418948
121,0.333740030492802,42.98833615724758,2.719533446289903
122,0.3431898942099046,48.600225431511426,2.944009017260457
123,0.3986829463720039,81.555289498841,4.26221157995364
124,0.3469838808707861,50.85331962273951,3.0341327849095805
125,0.32318665089547505,36.72111373558575,2.46884454942343
126,0.33913402056484115,46.19160722410731,2.8476642889642925
127,0.32710753632661116,39.049567939299564,2.5619827175719827
128,0.3245234229868387,37.51496824886113,2.5005987299544454
129,0.42974200545513735,100.0,5.0
130,0.35525719066956407,55.76650143280055,3.230660057312022
131,0.3923242523790911,77.77912005498213,4.111164802199285
132,0.3316705091791514,41.75933171754155,2.670373268701662
133,0.31708685569077,33.098693739989685,2.3239477495995873
134,0.34755108110948435,51.19015674877657,3.047606269951063
135,0.339915887240388,46.65592600602421,2.8662370402409687
136,0.29303540798295247,18.815518292947033,1.7526207317178812
137,0.33041047843405447,41.011050764996725,2.640442030599869
138,0.31494198484679375,31.82494228236738,2.2729976912946954
140,0.4072619808746943,86.65002876180564,4.466001150472225
